document_id	entity_type	entity_text	entity_span
26978176_ru	DISO	повреждения подоцитов	155-176
26978176_ru	DISO	нефропатии	237-247
26978176_ru	DISO	диабетической	223-236
26978176_ru	DISO	диабетической нефропатии	223-247
26978176_ru	DISO	СД	332-334
26978176_ru	DISO	НАУ	501-504
26978176_ru	DISO	МАУ	558-561
26978176_ru	DISO	ПУ	610-612
26978176_ru	CHEM	белков	717-723
26978176_ru	CHEM	структурных белков	705-723
26978176_ru	CHEM	подоцина	746-754
26978176_ru	PHYS	уровни структурных белков подоцитов	698-733
26978176_ru	DISO	Нефринурия	768-778
26978176_ru	DISO	НУ	780-782
26978176_ru	DISO	НАУ	813-816
26978176_ru	DISO	МАУ	826-829
26978176_ru	DISO	ПДУ	857-860
26978176_ru	DISO	НАУ	891-894
26978176_ru	DISO	МАУ	904-907
26978176_ru	DISO	ПУ	934-936
26978176_ru	PHYS	Экскреция подоцина	983-1001
26978176_ru	DISO	НАУ	1027-1030
26978176_ru	DISO	МАУ	1032-1035
26978176_ru	DISO	ПУ	1037-1039
26978176_ru	DISO	НУ	1193-1195
26978176_ru	DISO	ПДУ	1198-1201
26978176_ru	DISO	альбуминурии	1238-1250
26978176_ru	PHYS	скоростью клубочковой фильтрации	1323-1355
26978176_ru	PHYS	уровнем креатинина	1273-1291
26978176_ru	DISO	НУ	1408-1410
26978176_ru	CHEM	гемоглобина	1456-1467
26978176_ru	PHYS	уровнем гликированного гемоглобина	1433-1467
26978176_ru	DISO	СД	1481-1483
26978176_ru	ANATOMY	артериального	1543-1556
26978176_ru	PHYS	артериального давления	1543-1565
26978176_ru	PHYS	уровней в моче нефрина и подоцина	1596-1629
26978176_ru	DISO	повреждения гломерулярного аппарата	1707-1742
26978176_ru	PHYS	маркеров повреждения подоцитов	146-176
26978176_ru	DISO	СД 1-го	341-348
26978176_ru	DISO	СД 2-го типа	356-368
26978176_ru	CHEM	структурных белков подоцитов	705-733
26978176_ru	DISO	ДН с ПУ	929-936
26978176_ru	DISO	СД с НАУ	973-981
26978176_ru	DISO	СД 1-го	1361-1368
26978176_ru	DISO	СД 2-го типов	1361-1381
26978176_ru	DISO	СД 2-го типа	1481-1493
26978176_ru	FINDING	одинаково высокой и не различалась между типами СД	1050-1100
26978176_ru	FINDING	прямая корреляция НУ с альбуминурией	1111-1147
26978176_ru	FINDING	прямо коррелировали с уровнем креатинина	1251-1291
26978176_ru	PHYS	здоровых	641-649
26978176_ru	PHYS	концентрации альбумина	396-418
26978176_ru	LABPROC	концентрации альбумина в разовой порции мочи	396-440
26978176_ru	FINDING	достоверно выше	942-957
26978176_ru	ANATOMY	клубочковой	1333-1344
26978176_ru	PHYS	клубочковой фильтрации	1333-1355
26978176_ru	FINDING	обратно	1312-1319
26978176_ru	FINDING	прямая достоверная связь	1503-1527
26978177_ru	DISO	БГ	211-213
26978177_ru	DISO	БГ	292-294
26978177_ru	DISO	эндокринной офтальмопатией	123-149
26978177_ru	DISO	ЭОП	423-426
26978177_ru	DISO	БГ без ЭОП	460-470
26978177_ru	DISO	ЭОП	467-470
26978177_ru	LABPROC	полимеразной цепной реакции	534-561
26978177_ru	DISO	ЭОП	658-661
26978177_ru	DISO	ЭОП	997-1000
26978177_ru	DISO	БГ	1015-1017
26978177_ru	ANATOMY	эндокринной	123-134
26978177_ru	DISO	офтальмопатией	135-149
26978177_ru	DISO	ЭОП	151-154
26978177_ru	DISO	болезнью Грейвса	193-209
26978177_ru	FINDING	распределение аллелей и генотипов	304-337
26978177_ru	DISO	БГ	418-420
26978177_ru	DISO	БГ	435-437
26978177_ru	DISO	ЭОП	438-441
26978177_ru	DISO	БГ	472-474
26978177_ru	DISO	ЭОП	475-478
26978177_ru	PHYS	длин рестриктазных фрагментов	585-614
26978177_ru	CHEM	рестриктазных	590-603
26978177_ru	DISO	БГ	642-644
26978177_ru	FINDING	достоверно повышены частоты аллеля А и генотипа АА	662-712
26978177_ru	PHYS	частоты аллеля А и генотипа АА	682-712
26978177_ru	FINDING	снижена доля аллеля G и генотипа GG	715-750
26978177_ru	PHYS	доля аллеля G и генотипа GG	723-750
26978177_ru	FINDING	частот аллелей и генотипов	815-841
26978177_ru	FINDING	достоверных различий не выявил	882-912
26978177_ru	FINDING	риском развития ЭОП	981-1000
26978177_ru	FINDING	ассоциирован с риском развития ЭОП	966-1000
26978177_ru	DISO	БГ	460-462
26978177_ru	DISO	БГ-ЭОП	472-478
26978177_ru	CHEM	полимеразной	534-546
26978178_ru	DISO	ДС	149-151
26978178_ru	DEVICE	СКП	210-213
26978178_ru	DISO	ДС	676-678
26978178_ru	PHYS	репаративных процессов	41-63
26978178_ru	DEVICE	содержащих коллаген повязок	181-208
26978178_ru	LABPROC	гистологические	348-363
26978178_ru	PHYS	иммуногистохимические маркеры	366-395
26978178_ru	PHYS	репаративных процессов	396-418
26978178_ru	ANATOMY	мягких тканях	421-434
26978178_ru	INJURY_POISONING	раневых	498-505
26978178_ru	CHEM	коллагена	525-534
26978178_ru	DISO	нейроишемической формами синдрома ДС	617-678
26978178_ru	DISO	синдрома ДС	667-678
26978178_ru	INJURY_POISONING	раневых	928-935
26978178_ru	LABPROC	чрескожной оксиметрии	1184-1205
26978178_ru	CHEM	коллагеном	1243-1253
26978178_ru	LABPROC	гистологического исследования	1274-1303
26978178_ru	ANATOMY	тканей раневых дефектов	1304-1327
26978178_ru	FINDING	уменьшение отека	1374-1390
26978178_ru	DISO	воспалительного инфильтрата	1421-1448
26978178_ru	ANATOMY	зрелой грануляционной ткани	1480-1507
26978178_ru	LABPROC	иммуногистохимического исследования	1528-1563
26978178_ru	ANATOMY	макрофагов	1612-1622
26978178_ru	ANATOMY	дерме	1625-1630
26978178_ru	CHEM	матриксной металлопротеиназы-9	1724-1754
26978178_ru	PHYS	репаративных процессов	1869-1891
26978178_ru	ANATOMY	мягких тканях	1894-1907
26978178_ru	CHEM	коллагеном	1963-1973
26978178_ru	INJURY_POISONING	ран	2081-2084
26978178_ru	PHYS	перфузии	2105-2113
26978178_ru	ANATOMY	тканей	2114-2120
26978178_ru	DISO	воспаления	2133-2143
26978178_ru	INJURY_POISONING	раны	2169-2173
26978178_ru	PHYS	пролиферации	2182-2194
26978178_ru	PHYS	эпителизации	2202-2214
26978178_ru	LABPROC	гистологического	2248-2264
26978178_ru	ANATOMY	тканях	73-79
26978178_ru	ANATOMY	мягких тканях	66-79
26978178_ru	ANATOMY	конечностей	87-98
26978178_ru	ANATOMY	нижних конечностей	80-98
26978178_ru	ANATOMY	НК	100-102
26978178_ru	DISO	синдромом диабетической стопы	118-147
26978178_ru	DISO	диабетической стопы	128-147
26978178_ru	DISO	диабетической	128-141
26978178_ru	ANATOMY	стопы	142-147
26978178_ru	PHYS	интенсивность репаративных процессов	27-63
26978178_ru	CHEM	коллаген	192-200
26978178_ru	DEVICE	повязок	201-208
26978178_ru	PHYS	клинические маркеры	305-395
26978178_ru	PHYS	размеры	318-325
26978178_ru	PHYS	оксигенация	327-338
26978178_ru	ANATOMY	тканей	339-345
26978178_ru	PHYS	оксигенация тканей	327-345
26978178_ru	LABPROC	иммуногистохимические	366-387
26978178_ru	PHYS	гистологические маркеры	348-395
26978178_ru	ANATOMY	тканях	428-434
26978178_ru	ANATOMY	НК	435-437
26978178_ru	DISO	сахарным диабетом	452-469
26978178_ru	DISO	диабетом	461-469
26978178_ru	DEVICE	раневых покрытий	498-514
26978178_ru	DEVICE	раневых покрытий на основе коллагена	498-534
26978178_ru	DISO	нейропатической формами синдрома ДС	599-678
26978178_ru	INJURY_POISONING	ран	721-724
26978178_ru	DEVICE	СКП	802-805
26978178_ru	DEVICE	СКП	864-867
26978178_ru	FINDING	уменьшения площади и глубины раневых дефектов	899-944
26978178_ru	INJURY_POISONING	раневых дефектов	928-944
26978178_ru	PHYS	аналогичные показатели	1048-1070
26978178_ru	FINDING	достоверное усиление локальной микрогемодинамики	1125-1173
26978178_ru	PHYS	локальной микрогемодинамики	1146-1173
26978178_ru	PHYS	микрогемодинамики	1156-1173
26978178_ru	LABPROC	оксиметрии	1195-1205
26978178_ru	ANATOMY	тканей	1304-1310
26978178_ru	INJURY_POISONING	раневых дефектов	1311-1327
26978178_ru	INJURY_POISONING	раневых	1311-1318
26978178_ru	DISO	отека	1385-1390
26978178_ru	DISO	воспалительного	1421-1436
26978178_ru	DISO	инфильтрата	1437-1448
26978178_ru	FINDING	исчезновение воспалительного инфильтрата	1408-1448
26978178_ru	FINDING	формирование зрелой грануляционной ткани	1467-1507
26978178_ru	ANATOMY	ткани	1502-1507
26978178_ru	ANATOMY	грануляционной ткани	1487-1507
26978178_ru	FINDING	более выраженное увеличение количества макрофагов в дерме	1573-1630
26978178_ru	PHYS	количества макрофагов в дерме	1601-1630
26978178_ru	DEVICE	СКП	1660-1663
26978178_ru	FINDING	тенденция к более выраженному снижению уровня матриксной металлопротеиназы-9	1678-1754
26978178_ru	FINDING	снижению уровня матриксной металлопротеиназы-9	1708-1754
26978178_ru	PHYS	уровня матриксной металлопротеиназы-9	1717-1754
26978178_ru	ANATOMY	матриксной	1724-1734
26978178_ru	CHEM	металлопротеиназы	1735-1752
26978178_ru	CHEM	матриксной металлопротеиназы	1724-1752
26978178_ru	FINDING	повышении активности репаративных процессов	1848-1891
