document_id	relation	head_text	head_span	head_type	tail_text	tail_span	tail_type
26753196_ru	SUBCLASS_OF	рубцового стеноза трахеи	359-383	DISO	рубцового стеноза	359-376	DISO
26753196_ru	SUBCLASS_OF	рубцового стеноза	359-376	DISO	стеноза	369-376	DISO
26753196_ru	AFFECTS	расположении процесса в грудном отделе трахеи и ее бифуркации	1006-1067	FINDING	грудном отделе трахеи	1030-1051	ANATOMY
26753196_ru	PART_OF	мембранозной стенки	1285-1304	ANATOMY	надбифуркационного отдела	1305-1330	ANATOMY
26753196_ru	SUBCLASS_OF	главных бронхов	1345-1360	ANATOMY	бронхов	1353-1360	ANATOMY
26753196_ru	AFFECTS	Технические сложности возникают при локализации процесса	1218-1274	FINDING	мембранозной стенки	1285-1304	ANATOMY
26753196_ru	AFFECTS	Технические сложности возникают при локализации процесса	1218-1274	FINDING	главных бронхов	1345-1360	ANATOMY
26753196_ru	AFFECTS	расположении процесса в грудном отделе трахеи и ее бифуркации	1006-1067	FINDING	бифуркации	1057-1067	ANATOMY
26753196_ru	PART_OF	бифуркации	1057-1067	ANATOMY	трахеи	1045-1051	ANATOMY
26753196_ru	SUBCLASS_OF	II ребра	1480-1496	ANATOMY	ребра	1491-1496	ANATOMY
26753196_ru	SUBCLASS_OF	IV ребра	1488-1496	ANATOMY	ребра	1491-1496	ANATOMY
26753196_ru	PART_OF	ложу	1458-1462	ANATOMY	ребра	1491-1496	ANATOMY
26753196_ru	PART_OF	легочной ткани	1568-1582	ANATOMY	легочной	1568-1576	ANATOMY
26753196_ru	SUBCLASS_OF	легочной ткани	1568-1582	ANATOMY	ткани	1577-1582	ANATOMY
26753196_ru	AFFECTS	локализации патологического процесса	861-897	FINDING	шейногортанном сегменте	900-923	ANATOMY
26753196_ru	AFFECTS	локализации патологического процесса	861-897	FINDING	шейном	925-931	ANATOMY
26753196_ru	AFFECTS	локализации патологического процесса	861-897	FINDING	верхнегрудном отделах	934-955	ANATOMY
26753196_ru	HAS_CAUSE	доступом выбора следует считать цервикотомию	956-1000	FINDING	локализации патологического процесса	861-897	FINDING
26753196_ru	ASSOCIATED_WITH	рубцовым стенозом трахеи	304-328	DISO	локализации патологического процесса	861-897	FINDING
26753196_ru	HAS_CAUSE	рекомендуем торакотомию	1380-1403	FINDING	Технические сложности возникают при локализации процесса	1218-1274	FINDING
26753196_ru	PART_OF	грудном отделе трахеи	1030-1051	ANATOMY	грудном	1030-1037	ANATOMY
26753196_ru	SUBCLASS_OF	грудном отделе трахеи	1030-1051	ANATOMY	отделе трахеи	1038-1051	ANATOMY
26753196_ru	PART_OF	шейном отделах	925-955	ANATOMY	шейном	925-931	ANATOMY
26753197_ru	SUBCLASS_OF	рецидивами туберкулеза	92-114	DISO	туберкулеза	103-114	DISO
26753197_ru	SUBCLASS_OF	Интраоперационные осложнения	186-214	DISO	осложнения	204-214	DISO
26753197_ru	SUBCLASS_OF	скальпированные ранения легкого	292-323	INJURY_POISONING	ранения легкого	308-323	INJURY_POISONING
26753197_ru	SUBCLASS_OF	ранения легкого	308-323	INJURY_POISONING	ранения	308-315	INJURY_POISONING
26753197_ru	AFFECTS	скальпированные ранения легкого	292-323	INJURY_POISONING	легкого	316-323	ANATOMY
26753197_ru	SUBCLASS_OF	прикультевого абсцесса	338-360	DISO	абсцесса	352-360	DISO
26753197_ru	PART_OF	мембранозной части трахеи	397-422	ANATOMY	трахеи	416-422	ANATOMY
26753197_ru	SUBCLASS_OF	разрыв мембранозной части трахеи	390-422	DISO	разрыв	390-396	DISO
26753197_ru	AFFECTS	разрыв мембранозной части трахеи	390-422	DISO	мембранозной части трахеи	397-422	ANATOMY
26753197_ru	SUBCLASS_OF	ранение v. azygas	366-383	INJURY_POISONING	ранение	366-373	INJURY_POISONING
26753197_ru	AFFECTS	ранение v. azygas	366-383	INJURY_POISONING	v. azygas	374-383	ANATOMY
26753197_ru	SUBCLASS_OF	интраплевральные кровотечения	583-612	INJURY_POISONING	кровотечения	600-612	INJURY_POISONING
26753197_ru	SUBCLASS_OF	эмпиема с бронхиальным свищом	614-643	DISO	эмпиема	614-621	DISO
26753197_ru	AFFECTS	эмпиема с бронхиальным свищом	614-643	DISO	бронхиальным	624-636	ANATOMY
26753197_ru	SUBCLASS_OF	раневое осложнение	678-696	DISO	осложнение	686-696	DISO
26753197_ru	SUBCLASS_OF	послеоперационной летальности	728-757	FINDING	летальности	746-757	FINDING
26753197_ru	SUBCLASS_OF	рецидивах туберкулеза	1137-1158	DISO	туберкулеза	1147-1158	DISO
26753197_ru	SUBCLASS_OF	рецидивах туберкулеза	1137-1158	DISO	рецидивах	1137-1146	DISO
26753197_ru	SUBCLASS_OF	рецидивами туберкулеза	92-114	DISO	рецидивами	92-102	DISO
26753197_ru	HAS_CAUSE	вскрытие полости эмпиемы	255-279	DISO	эмпиемы	272-279	DISO
26753197_ru	SUBCLASS_OF	вскрытие полости эмпиемы	255-279	DISO	Интраоперационные осложнения	186-214	DISO
26753197_ru	SUBCLASS_OF	вскрытие прикультевого абсцесса	329-360	DISO	Интраоперационные осложнения	186-214	DISO
26753197_ru	SUBCLASS_OF	разрыв мембранозной части трахеи	390-422	DISO	Интраоперационные осложнения	186-214	DISO
26753197_ru	SUBCLASS_OF	остаточная плевральная полость	645-675	DISO	осложнения	528-538	DISO
26753197_ru	SUBCLASS_OF	эмпиема с бронхиальным свищом	614-643	DISO	осложнения	528-538	DISO
26753197_ru	ASSOCIATED_WITH	рецидивах туберкулеза	1137-1158	DISO	преимущество выполнения повторных резекций легких	1083-1132	FINDING
26753197_ru	HAS_CAUSE	преимущество выполнения повторных резекций легких	1083-1132	FINDING	высокая частота трудовой реабилитации	1022-1059	FINDING
26753197_ru	HAS_CAUSE	преимущество выполнения повторных резекций легких	1083-1132	FINDING	хорошие отдаленные результаты	990-1019	FINDING
26753197_ru	SUBCLASS_OF	бронхиальным свищом	624-643	DISO	свищом	637-643	DISO
26753200_ru	AFFECTS	хирургической патологии легких	7-37	DISO	легких	31-37	ANATOMY
26753200_ru	SUBCLASS_OF	врожденными пороками	108-128	DISO	хирургической патологии легких	7-37	DISO
26753200_ru	AFFECTS	врожденными пороками легких	515-542	DISO	легких	536-542	ANATOMY
26753200_ru	SUBCLASS_OF	врожденными пороками легких	515-542	DISO	врожденными пороками	515-535	DISO
26753200_ru	AFFECTS	врожденных пороков легких	634-659	DISO	легких	653-659	ANATOMY
26753200_ru	SUBCLASS_OF	врожденных пороков легких	634-659	DISO	врожденных пороков	634-652	DISO
26753200_ru	SUBCLASS_OF	дыхательной недостаточности	731-758	DISO	недостаточности	743-758	DISO
26753200_ru	SUBCLASS_OF	Интраоперационных осложнений	875-903	DISO	осложнений	893-903	DISO
26753200_ru	SUBCLASS_OF	визуализировать патологический очаг	1101-1136	LABPROC	визуализировать	1101-1116	LABPROC
26753200_ru	PART_OF	корня легкого	1198-1211	ANATOMY	легкого	1204-1211	ANATOMY
26753200_ru	APPLIED_TO	визуализировать патологический очаг	1101-1136	LABPROC	легкого	1204-1211	ANATOMY
26753200_ru	SUBCLASS_OF	грудного возраста	62-79	PHYS	возраста	71-79	PHYS
26753200_ru	PART_OF	грудной полости	391-406	ANATOMY	грудной	391-398	ANATOMY
26753200_ru	SUBCLASS_OF	грудного возраста	967-984	PHYS	возраста	976-984	PHYS
26753200_ru	ORIGINS_FROM	сократить сроки госпитализации	1286-1316	FINDING	визуализировать патологический очаг	1101-1136	LABPROC
26753200_ru	ORIGINS_FROM	улучшить течение послеоперационного периода и	1240-1285	FINDING	визуализировать патологический очаг	1101-1136	LABPROC
26753200_ru	ASSOCIATED_WITH	дыхательной	731-742	PHYS	дыхательной недостаточности	731-758	DISO
26762073_ru	AFFECTS	объемных новообразований сердца	103-134	DISO	сердца	128-134	ANATOMY
26762073_ru	SUBCLASS_OF	объемных новообразований сердца	103-134	DISO	объемных новообразовани	103-126	DISO
26762073_ru	SUBCLASS_OF	объемных новообразовани	103-126	DISO	новообразований	112-127	DISO
26762073_ru	ALTERNATIVE_NAME	объемных новообразовани	103-126	DISO	объемными образованиями	286-309	DISO
26762073_ru	ALTERNATIVE_NAME	объемных новообразований сердца	103-134	DISO	объемными образованиями сердца	286-316	DISO
26762073_ru	AFFECTS	объемными образованиями сердца	286-316	DISO	сердца	310-316	ANATOMY
26762073_ru	AFFECTS	первичные опухоли сердца	350-374	DISO	сердца	368-374	ANATOMY
26762073_ru	SUBCLASS_OF	первичные опухоли	350-367	DISO	опухоли	360-367	DISO
26762073_ru	SUBCLASS_OF	первичные опухоли сердца	350-374	DISO	первичные опухоли	350-367	DISO
26762073_ru	SUBCLASS_OF	псевдоопухолевыми новообразованиями сердца	495-537	DISO	псевдоопухолевыми новообразованиями	495-530	DISO
26762073_ru	AFFECTS	псевдоопухолевыми новообразованиями сердца	495-537	DISO	сердца	531-537	ANATOMY
26762073_ru	SUBCLASS_OF	псевдоопухолевыми новообразованиями	495-530	DISO	новообразованиями	513-530	DISO
26762073_ru	SUBCLASS_OF	госпитальной летальности	788-812	FINDING	летальности	801-812	FINDING
26762073_ru	SUBCLASS_OF	Общая выживаемость	749-767	FINDING	выживаемость	755-767	FINDING
26762073_ru	AFFECTS	качества жизни	937-951	PHYS	жизни	946-951	PHYS
26762073_ru	SUBCLASS_OF	объемными образованиями сердца	1230-1260	DISO	объемными образованиями	1230-1253	DISO
26762073_ru	AFFECTS	объемными образованиями сердца	1230-1260	DISO	сердца	1254-1260	ANATOMY
26762073_ru	ASSOCIATED_WITH	однородной эхогенностью	1441-1464	PHYS	объемными образованиями сердца	1230-1260	DISO
26762073_ru	FINDING_OF	отсутствием гемодинамических нарушений	1486-1524	FINDING	гемодинамических	1498-1514	PHYS
26762073_ru	AFFECTS	объемных образований сердца	1661-1688	DISO	сердца	1682-1688	ANATOMY
26762073_ru	SUBCLASS_OF	объемных образований сердца	1661-1688	DISO	объемных образований	1661-1681	DISO
26762073_ru	ASSOCIATED_WITH	клинических проявлений	1527-1549	PHYS	объемными образованиями сердца	1230-1260	DISO
26762073_ru	AFFECTS	патологических изменений клапанов	2302-2335	DISO	клапанов	2327-2335	ANATOMY
26762073_ru	AFFECTS	пороков сердца	2348-2362	DISO	сердца	2356-2362	ANATOMY
26762073_ru	PART_OF	клапанов	2327-2335	ANATOMY	сердца	2356-2362	ANATOMY
26762073_ru	PART_OF	миокарда	2184-2192	ANATOMY	сердца	2356-2362	ANATOMY
26762073_ru	AFFECTS	ишемической болезни сердца	2364-2390	DISO	сердца	2384-2390	ANATOMY
26762073_ru	SUBCLASS_OF	ишемической болезни сердца	2364-2390	DISO	ишемической болезни	2364-2383	DISO
26762073_ru	TO_DETECT_OR_STUDY	Морфологически	318-332	LABPROC	первичные опухоли сердца	350-374	DISO
26762073_ru	HAS_CAUSE	Общая выживаемость	749-767	FINDING	псевдоопухолевыми новообразованиями сердца	495-537	DISO
26762073_ru	TO_DETECT_OR_STUDY	морфологически	1192-1206	LABPROC	объемными образованиями сердца	1230-1260	DISO
26762073_ru	TO_DETECT_OR_STUDY	морфологически	1624-1638	LABPROC	объемных образований сердца	1661-1688	DISO
26762073_ru	SUBCLASS_OF	врожденных пороков сердца	2337-2362	DISO	пороков сердца	2348-2362	DISO
26762073_ru	ASSOCIATED_WITH	объемных новообразований сердца	103-134	DISO	клинико-диагностических, хирургических и морфологических особенностей псевдоопухолевых объемных новообразований сердца	16-134	FINDING
26762073_ru	FINDING_OF	особенностей клинических проявлений	1788-1823	FINDING	клинических проявлений	1801-1823	PHYS
26762073_ru	ASSOCIATED_WITH	объемных образований сердца	1661-1688	DISO	особенностей клинических проявлений	1788-1823	FINDING
26762075_ru	ABBREVIATION	артериальной гипертензией	291-316	DISO	АГ	318-320	DISO
26762075_ru	ABBREVIATION	желудочно-кишечном кровотечении	243-274	DISO	ЖКК	276-279	DISO
