document_id	text	entity_type	spans	UMLS_CUI
26977863_ru	флегмонозной форме острого аппендицита	DISO	1219-1257	C4544599
26977863_ru	воспалительные изменения	DISO	1302-1326	C0333348
26977864_ru	геморроя	DISO	50-58	C0019112
26977864_ru	геморроя	DISO	217-225	C0019112
26977864_ru	геморроидальных	DISO	434-449	C0019112
26977864_ru	геморроя	DISO	251-259	C0019112
26977864_ru	Осложнения	DISO	1045-1055	C0009566
26977864_ru	Наркотические анальгетики	CHEM	798-823	C0002772
26977864_ru	нетрудоспособности	DISO	940-958	C0231170
26977864_ru	геморроя	DISO	1348-1356	C0019112
26977864_ru	боль	DISO	1431-1435	C0030193
26977864_ru	анальгетики	CHEM	812-823	C0002771
26977864_ru	геморроидальных	DISO	1203-1218	C0019112
26977864_ru	геморроем	DISO	148-157	C0019112
26977864_ru	внутренних геморроидальных узлов	ANATOMY	423-455	C0580082
26977864_ru	внутренних геморроидальных узлов	ANATOMY	1192-1224	C0580082
26977864_ru	нетрудоспособности	DISO	1500-1518	C0231170
26977864_ru	пролапса	DISO	1183-1191	C0033377
26977864_ru	боли	DISO	663-667	C0030193
26977864_ru	Рецидив	DISO	1175-1182	C2825055
26977864_ru	геморроя IVА стадии	DISO	251-270	CUILESS
26977864_ru	геморроя III-IVА стадии	DISO	1348-1371	CUILESS
26977864_ru	геморроем III-IVА стадии	DISO	148-172	CUILESS
26977864_ru	геморроя III стадии	DISO	217-236	C0860132
26977864_ru	Рецидив пролапса	DISO	1175-1191	CUILESS
26977864_ru	геморроидальных узлов	ANATOMY	1203-1224	C0226766
26977864_ru	геморроидальных узлов	ANATOMY	434-455	C0226766
26977864_ru	Наркотические	CHEM	798-811	C0027415
26977866_ru	брюшной	ANATOMY	498-505	C0000726
26977866_ru	кишечными	ANATOMY	263-272	C0021853
26977866_ru	брюшной	ANATOMY	1155-1162	C0000726
26977866_ru	желчными	ANATOMY	1200-1208	C0005388
26977866_ru	желчным	ANATOMY	550-557	C0005388
26977866_ru	брюшной стенки	ANATOMY	97-111	C0836916
26977866_ru	кишечными	ANATOMY	527-536	C0021853
26977866_ru	брюшной	ANATOMY	234-241	C0000726
26977866_ru	кишечными	ANATOMY	1184-1193	C0021853
26977866_ru	брюшной стенки	ANATOMY	498-512	C0836916
26977866_ru	кишечными	ANATOMY	125-134	C0021853
26977866_ru	брюшной стенки	ANATOMY	234-248	C0836916
26977866_ru	кишечным	ANATOMY	560-568	C0021853
26977866_ru	кишечного	ANATOMY	850-859	C0021853
26977866_ru	гнойными	DISO	72-80	C0034161
26977866_ru	грануляций	ANATOMY	726-736	C0018180
26977866_ru	передней брюшной стенки	ANATOMY	489-512	C0230193
26977866_ru	передней брюшной стенки	ANATOMY	88-111	C0230193
26977866_ru	передней брюшной стенки	ANATOMY	225-248	C0230193
26977866_ru	инфицированными	DISO	447-462	C0439663
26977866_ru	передней брюшной стенки	ANATOMY	1146-1169	C0230193
26977866_ru	брюшной	ANATOMY	97-104	C0000726
26977866_ru	брюшной стенки	ANATOMY	1155-1169	C0836916
26977866_ru	желчным	ANATOMY	582-589	C0005388
26977866_ru	желчными	ANATOMY	279-287	C0005388
26977868_ru	боль ниже и выше области фиксации	DISO	1031-1064	CUILESS
26977868_ru	дегенеративного стеноза	DISO	118-141	CUILESS
26977868_ru	крестцово-подвздошных сочленений	ANATOMY	1093-1125	C0036036
26977868_ru	поясничного отдела позвоночника	ANATOMY	326-357	C3887615
26977868_ru	подвздошных	ANATOMY	1103-1114	C0020889
26977868_ru	спине	ANATOMY	1341-1346	C0004600
26977868_ru	стеноза	DISO	134-141	C1261287
26977868_ru	дуги	ANATOMY	574-578	C0223076
26977868_ru	сегменте	ANATOMY	1404-1412	C0457845
26977868_ru	крестцово	ANATOMY	1093-1102	C0036037
26977868_ru	стеноза	DISO	298-305	C1261287
26977868_ru	конечностях	ANATOMY	887-898	C0015385
26977868_ru	межостистые	ANATOMY	608-619	C0225000
26977868_ru	боль	DISO	1031-1035	C0030193
26977868_ru	сегментах	ANATOMY	970-979	C0457845
26977868_ru	стеноза	DISO	1655-1662	C1261287
26977868_ru	нижних конечностях	ANATOMY	880-898	C0023216
26977868_ru	боли	DISO	1334-1338	C0030193
26977868_ru	боли	DISO	1204-1208	C0030193
26977868_ru	позвоночного канала	ANATOMY	1663-1682	C0037922
26977868_ru	позвоночного канала	ANATOMY	142-161	C0037922
26977868_ru	позвоночного	ANATOMY	1663-1675	C0037949
26977868_ru	поясничного	ANATOMY	326-337	C0230102
26977868_ru	позвоночного	ANATOMY	142-154	C0037949
26977868_ru	позвоночника	ANATOMY	345-357	C0037949
26977868_ru	позвоночного	ANATOMY	306-318	C0037949
26977868_ru	позвоночного канала	ANATOMY	306-325	C0037922
26977868_ru	боли	DISO	873-877	C0030193
26977868_ru	спондилолистезом	DISO	714-730	C0038016
26977868_ru	стеноза позвоночного канала	DISO	1655-1682	C1861329
26977868_ru	стеноза позвоночного канала	DISO	298-325	C1861329
26977868_ru	стеноза позвоночного канала	DISO	134-161	C1861329
26977868_ru	спондилолизным спондилолистезом	DISO	699-730	C0038016
26977868_ru	боли в спине	DISO	1334-1346	C0004604
26977868_ru	поясничного отдела	ANATOMY	326-344	C0024090
26977870_ru	ривароксабана	CHEM	652-665	C1739768
26977870_ru	нижних конечностей	ANATOMY	130-148	C0023216
26977870_ru	ривароксабан	CHEM	477-489	C1739768
26977870_ru	ривароксабан	CHEM	696-708	C1739768
26977870_ru	флотирующей верхушки тромба	DISO	305-332	CUILESS
26977870_ru	ривароксабана	CHEM	1198-1211	C1739768
26977870_ru	венозного	ANATOMY	797-806	C0042449
26977870_ru	венозного	ANATOMY	351-360	C0042449
26977870_ru	варфарином	CHEM	756-766	C0043031
26977870_ru	варфарин	CHEM	563-571	C0043031
26977870_ru	вен	ANATOMY	120-123	C0042449
26977870_ru	венозного	ANATOMY	269-278	C0042449
26977870_ru	натрия	CHEM	529-535	C0037473
26977870_ru	эноксапарином	CHEM	742-755	C0206460
26977870_ru	конечностей	ANATOMY	137-148	C0015385
26977870_ru	эноксапарин	CHEM	517-528	C0206460
26977870_ru	эноксапарин	CHEM	607-618	C0206460
26977870_ru	эноксапарина	CHEM	1152-1164	C0206460
26977870_ru	эноксапарин натрия	CHEM	607-625	C0724579
26977870_ru	эноксапарина натрия	CHEM	1152-1171	C0724579
26977870_ru	венозного тромбоза	DISO	269-287	C0042487
26977870_ru	венозного тромбоза	DISO	797-815	C0042487
26977870_ru	натрия	CHEM	1165-1171	C0037473
26977870_ru	венозного тромбоза	DISO	351-369	C0042487
26977870_ru	проксимальной части тромба	DISO	218-244	CUILESS
26977870_ru	натрия	CHEM	619-625	C0037473
26977870_ru	глубоких вен	ANATOMY	111-123	C0226514
26977870_ru	эноксапарин натрия	CHEM	517-535	C0724579
26977870_ru	тромбов	DISO	776-783	C0302148
26977870_ru	тромбоза	DISO	361-369	C0040053
26977870_ru	ТГВ	DISO	125-128	C0040053
26977870_ru	тромбоза	DISO	279-287	C0040053
26977870_ru	тромба	DISO	238-244	C0302148
26977870_ru	тромба	DISO	326-332	C0302148
26977870_ru	тромбозом глубоких вен	DISO	101-123	C0149871
26977870_ru	тромбозом	DISO	101-110	C0040053
26977870_ru	тромбоза	DISO	807-815	C0040053
26977870_ru	тромба	DISO	1096-1102	C0302148
26977871_ru	клеток	ANATOMY	827-833	C0007634
26977871_ru	клеток	ANATOMY	1043-1049	C0007634
26977871_ru	культю печени	ANATOMY	971-984	CUILESS
26977871_ru	печени	ANATOMY	165-171	C0023884
26977871_ru	культи	ANATOMY	611-617	C0002690
26977871_ru	печени	ANATOMY	916-922	C0023884
26977871_ru	печени	ANATOMY	978-984	C0023884
26977871_ru	печеночных	ANATOMY	816-826	C0023884
26977871_ru	печени	ANATOMY	766-772	C0023884
26977871_ru	преднизолона	CHEM	92-104	C0032950
26977871_ru	печени	ANATOMY	618-624	C0023884
26977871_ru	печеночных	ANATOMY	1032-1042	C0023884
26977871_ru	печени	ANATOMY	603-609	C0023884
26977871_ru	печени	ANATOMY	348-354	C0023884
26977871_ru	натрия	CHEM	533-539	C0037473
26977871_ru	преднизолон	CHEM	472-483	C0032950
26977871_ru	печеночных клеток	ANATOMY	816-833	C0227525
26977871_ru	натрия хлорида	CHEM	533-547	C0037494
26977871_ru	паренхимы печени	ANATOMY	756-772	C0736268
26977871_ru	печеночных клеток	ANATOMY	1032-1049	C0227525
26977871_ru	раствор натрия хлорида	CHEM	525-547	C0036082
26977871_ru	отека	DISO	750-755	C0013604
26977871_ru	октреотида	CHEM	706-716	C0028833
26977871_ru	раствор	CHEM	525-532	C0037633
26977871_ru	культю	ANATOMY	971-977	C0002690
26977871_ru	культи печени	ANATOMY	611-624	CUILESS
26977871_ru	октреотида	CHEM	880-890	C0028833
26977871_ru	паренхимы	ANATOMY	756-765	C0933845
26977871_ru	октреотид	CHEM	442-451	C0028833
26977871_ru	октреотида	CHEM	107-117	C0028833
26977910_ru	КН	DISO	1370-1372	C0009241
26977910_ru	речевыми нарушениями	DISO	797-817	C0037822
26977910_ru	лобные	ANATOMY	622-628	C0016540
26977910_ru	поведенческие	DISO	756-769	C0004930
26977910_ru	Лобно	ANATOMY	220-225	C0016540
26977910_ru	КН	DISO	844-846	C0009241
26977910_ru	бульбарным дебютом	DISO	1155-1173	CUILESS
26977910_ru	КН	DISO	1195-1197	C0009241
26977910_ru	височные	ANATOMY	226-234	C0039485
26977910_ru	височные	ANATOMY	656-664	C0039485
26977910_ru	поясничным дебютом	DISO	1047-1065	CUILESS
26977910_ru	амиотрофическим склерозом	DISO	118-143	C0002736
26977910_ru	БАС	DISO	145-148	C0002736
26977910_ru	боковым амиотрофическим склерозом	DISO	110-143	C0002736
26977910_ru	БАС	DISO	930-933	C0002736
26977910_ru	бульбарным	ANATOMY	1155-1165	C1947952
26977910_ru	поясничным	ANATOMY	1047-1057	C0024090
26977910_ru	височной	ANATOMY	320-328	C0039485
26977910_ru	смешанные (исполнительные и речевые) нарушения	DISO	566-612	CUILESS
26977910_ru	лобно	ANATOMY	314-319	C0016540
26977910_ru	КН	DISO	882-884	C0009241
26977910_ru	Лобно-височные когнитивные нарушения	DISO	220-256	C0333667
26977910_ru	КН	DISO	946-948	C0009241
26977910_ru	деменции	DISO	377-385	C0497327
26977910_ru	деменции	DISO	329-337	C0497327
26977910_ru	лобно-височной деменции	DISO	314-337	C0338451
26977910_ru	КН	DISO	258-260	C0009241
26977910_ru	КН	DISO	1110-1112	C0009241
26977910_ru	КН	DISO	522-524	C0009241
26977910_ru	склерозом	DISO	134-143	C0036429
26977910_ru	когнитивные нарушения	DISO	235-256	C0009241
26977916_ru	экстрапинеальными структурами	ANATOMY	50-79	C0015282
26977916_ru	мелатониновые	CHEM	1063-1076	C0025219
26977916_ru	желудочно-кишечный	ANATOMY	281-299	C0017189
26977916_ru	желудочно	ANATOMY	281-290	C0038351
26977916_ru	мелатонина	CHEM	1030-1040	C0025219
26977916_ru	болях	DISO	587-592	C0030193
26977916_ru	желудочно-кишечный тракт	ANATOMY	281-305	C0017189
26977916_ru	хронической боли в спине	DISO	628-652	C0740418
26977916_ru	нейротрансмиттерных систем	CHEM	1093-1119	C0243051
26977916_ru	головных	ANATOMY	578-586	C0018670
26977916_ru	мелатонин	CHEM	536-545	C0025219
26977916_ru	нейротрансмиттерных	CHEM	1093-1112	C0243051
26977916_ru	хронических болевых синдромах	DISO	836-865	C1298685
26977916_ru	рецепторы	CHEM	1077-1086	C0597357
26977916_ru	артрите	DISO	668-675	C0003864
26977916_ru	нейрогормон	CHEM	12-23	C0243051
26977916_ru	кишечника	ANATOMY	617-626	C0021853
26977916_ru	боли	DISO	640-644	C0030193
26977916_ru	сосудистую	ANATOMY	260-270	C0005847
26977916_ru	Мелатонин	CHEM	0-9	C0025219
26977916_ru	болевых синдромах	DISO	848-865	C0391976
26977916_ru	болевых	DISO	848-855	C0030193
26977916_ru	тела	ANATOMY	380-384	C0242821
26977916_ru	мелатонина	CHEM	744-754	C0025219
26977916_ru	эпифизом	ANATOMY	39-47	C0014570
26977916_ru	ревматоидном артрите	DISO	655-675	C0152084
26977916_ru	болевых	DISO	467-474	C0030193
26977916_ru	болевых синдромов	DISO	467-484	C0391976
26977916_ru	спине	ANATOMY	647-652	C0004600
26977916_ru	головных болях	DISO	578-592	C0018681
26977916_ru	сердечно-сосудистую	ANATOMY	251-270	C0007226
26977916_ru	фибромиалгии	DISO	564-576	C0016053
26977916_ru	мелатониновые рецепторы	CHEM	1063-1086	C0065911
26977916_ru	мелатонина	CHEM	444-454	C0025219
26977916_ru	хронической боли	DISO	628-644	C0150055
26977916_ru	мелатонина	CHEM	940-950	C0025219
26977916_ru	кишечный	ANATOMY	291-299	C0021853
26977916_ru	сердечно	ANATOMY	251-259	C0018787
26977916_ru	сердечно-сосудистую систему	ANATOMY	251-278	C0007226
26977916_ru	синдроме раздраженного кишечника	DISO	594-626	C0022104
26977916_ru	боли в спине	DISO	640-652	C0004604
26978013_ru	гладкомышечного	ANATOMY	655-670	C1267092
26978013_ru	гладкомышечных	ANATOMY	1200-1214	C1267092
26978013_ru	эластина	CHEM	891-899	C0013765
26978013_ru	матриксной металлопротеиназы	CHEM	133-161	C0623362
26978013_ru	ВСА	ANATOMY	437-440	C0007276
26978013_ru	ММП	CHEM	928-931	C0623362
26978013_ru	ММП-9	CHEM	928-933	C3657771
26978013_ru	коллагену I и III типов	CHEM	62-85	CUILESS
26978013_ru	ПИ ВСА	DISO	434-440	C4761142
